header,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
row_21,-0.08864823263251147,-0.06533549070230744,-0.08724865083957076,-0.05794756231305744,-0.059562554498570154,-0.05971974422072906,-0.05800092580593303,-0.08493875005966234,-0.11171451144623805,-0.13513010956995214,-0.14632330942504695,-0.15846585666005675,-0.15953625566458413,-0.16619858858227105,-0.16882628321107748,-0.16990126882060363,-0.1666539114203359,-0.16538996669932543,-0.16726426070654943,-0.1671087519332969,-0.1612051552133303,-0.16508383881730945,-0.16392596541269178,-0.16427744270915345,-0.16071744720939352,-0.1616187390217712,-0.1593503571903422,-0.15830439312192213,-0.1579039213219606,-0.1579808313422063,-0.14994665817235586,-0.14959801705274084,-0.1450756919350835,-0.14524413440383516,-0.12729782559842534,-0.12770656996276492,-0.12462958596336421,-0.12470188678762328,-0.1231455662830456,-0.12424105047850846,-0.11408974376334943,-0.11459678540081883,-0.10326024302735276,-0.10337233722818101,-0.09951019014045509,-0.09970717330065056,-0.09500999128030564,-0.09514232293656458,-0.09344260848524058,-0.0935443315396868
row_22,-0.08014289223113055,-0.11118155264183326,-0.1095735883779907,-0.0831609174122114,-0.08504463702286766,-0.06276444332763037,-0.09101526697305805,-0.09048757823538905,-0.1212059690339964,-0.13534621407954733,-0.136514988967951,-0.14761471437401685,-0.15529347659731468,-0.1635313220689496,-0.16620088355256016,-0.16733513248353876,-0.17003472396656466,-0.168026208483259,-0.16176305703418445,-0.1612580075535409,-0.1606840707560602,-0.16024347168397968,-0.15645930211608017,-0.16049629716554867,-0.15874380560848467,-0.15876472344596962,-0.1581786486723939,-0.15886236959182537,-0.15159384801167963,-0.15066273849142864,-0.14609322425466248,-0.14540238172930317,-0.12655927300267886,-0.1267072750227899,-0.12352228499967421,-0.1241273853227996,-0.12253529079886932,-0.1230389457873998,-0.11275905393259844,-0.11299214488324422,-0.10130779946225282,-0.10261026902972847,-0.0987304183636293,-0.09936542594849915,-0.09488624073788186,-0.09496918832297759,-0.09329946938455194,-0.0933645117264251,-0.09330162998218933,-0.09337575456583411
row_23,-0.10586593919857183,-0.09393103118219198,-0.06843669002297872,-0.08870438638819794,-0.11448294827983493,-0.1020711916228068,-0.135930344163793,-0.1172800905539903,-0.13063901044684806,-0.12368604765419854,-0.13407175143510508,-0.14512738198973657,-0.1499485321954284,-0.15849272730029282,-0.1676768311374584,-0.16956661272496423,-0.16316822102527206,-0.16383271284565426,-0.16450267748703337,-0.16186722738364373,-0.15789099573083004,-0.1569711485892284,-0.1555546753463098,-0.154791973623279,-0.15377028344671184,-0.15802553178427797,-0.15056200138277437,-0.1507611711145762,-0.14631344286425052,-0.1468801372101333,-0.12701616353331868,-0.12690303068288628,-0.12396409819305715,-0.12340855832743847,-0.1218413540234049,-0.12195401019749627,-0.1116839106533394,-0.11229445509118022,-0.10032802072031527,-0.1007548890086749,-0.09684077935500934,-0.09744397503516417,-0.0930370737919123,-0.09430609760153946,-0.09272122416942788,-0.09326256801433198,-0.09321260574503304,-0.09324255140590497,-0.09302747798392176,-0.0930780448084904
row_24,-0.011220665859978949,-0.05381049467723228,-0.08856948880084728,-0.09864710967789808,-0.1278014238566194,-0.15035606939621454,-0.1564556961861336,-0.13939808191113304,-0.13476896191642146,-0.1302091575702451,-0.13871556466765306,-0.14192474009841716,-0.16166708977490185,-0.16081992805538975,-0.15508447778201662,-0.1618151428193041,-0.16654516625251742,-0.16496725900411463,-0.15941198709631854,-0.15990612828137446,-0.15946003073780454,-0.15720743769918746,-0.15607569659301207,-0.15450997673053873,-0.14668674491260364,-0.14594227509299207,-0.14087083676390705,-0.14590741930088874,-0.12407906924919992,-0.12473104922199285,-0.12194168279718631,-0.12431384342193111,-0.12285969640067171,-0.1224465801430026,-0.11205795643010674,-0.11150199575320208,-0.09941806695930962,-0.09967432366240378,-0.09586638470598838,-0.09646053654629387,-0.09198147684768729,-0.09238242584010012,-0.09086767898004032,-0.09149595679477379,-0.09142232544683315,-0.09267071519211431,-0.09243211479080424,-0.0930012298341976,-0.09011079933413305,-0.09026184818345151
row_25,-0.04284954110645296,-0.055651719599247404,-0.10782375473247177,-0.13863731683838246,-0.14463350729012242,-0.1431318057488165,-0.13766681540347786,-0.1462414350914355,-0.15259405536844917,-0.14258205504226995,-0.16149613115898573,-0.15795112063424918,-0.15253249723115017,-0.15577489275071144,-0.16091977583824474,-0.1604493689491685,-0.15469822615989787,-0.1608517277783822,-0.1612530433757673,-0.15874308975589074,-0.15721255153117838,-0.158018753962583,-0.14997961468141902,-0.14822787908588259,-0.14228454062167525,-0.14103567914851656,-0.11819727694704121,-0.11831977989884032,-0.11616465576664008,-0.12162482385138612,-0.12003993924615078,-0.12034995464977542,-0.11005580987521957,-0.11250142588781475,-0.10045940459735522,-0.09994318475346489,-0.0953650037638315,-0.0955353069939808,-0.09088427033902073,-0.09138011254172793,-0.08990417042319204,-0.09048070161072512,-0.09020298544632895,-0.09079145140644639,-0.09052136710916184,-0.09116683934475558,-0.08790756222388388,-0.08938100128904437,-0.08814618163738186,-0.08911936587817298
row_26,-0.07271061230158593,-0.10844588984135199,-0.1279237151782089,-0.1154585218089044,-0.11555318029474113,-0.14397963593095148,-0.13533949026626285,-0.13564487314432716,-0.15763530791820135,-0.1671071646501533,-0.15951936515782572,-0.15625340490763834,-0.16463144194970497,-0.16060706921709367,-0.15453702666905686,-0.15495679282362237,-0.1565720806365447,-0.15656719537462882,-0.15559460802415043,-0.16009488177512998,-0.15224817828098028,-0.14925703700932683,-0.1432402733287054,-0.14403778263274503,-0.12079158826831585,-0.11924012426093339,-0.11740684160757653,-0.11615812556466901,-0.11465042836723036,-0.11472754150606548,-0.10450841481710196,-0.10992878629603611,-0.09729131252249096,-0.09795766294458941,-0.09263274973765379,-0.09515074643632887,-0.09014867703679368,-0.09049651286701253,-0.08876003311863487,-0.08934644431477864,-0.08874854449328914,-0.08946357348285555,-0.089123812820176,-0.0899093839599469,-0.0864336711431186,-0.08712846080360326,-0.08523096688833343,-0.086276227398172,-0.08434889822960054,-0.08624860025079142
row_27,-0.06034130728707221,-0.09810128858466236,-0.09733507002180476,-0.1263268421556646,-0.11104033415559769,-0.11073945322248094,-0.14687737691682862,-0.15739388245667457,-0.15209762971416307,-0.14815431018443817,-0.16899616381785226,-0.16925332165414136,-0.1589878459888187,-0.15771699021053592,-0.1593257106082632,-0.15572541487149294,-0.1564178002104728,-0.15563424309906332,-0.14802656464652614,-0.14788579117794495,-0.1425410883146382,-0.1462500626594426,-0.12310217265314473,-0.11985289134990817,-0.11841777380614515,-0.1192877638767814,-0.11756594914209119,-0.1157342372391951,-0.10559642802845236,-0.10448319214229632,-0.09141117853675265,-0.09145524590643618,-0.08621376477449473,-0.09195309053352801,-0.0863582145997446,-0.08720926544025955,-0.08508451666514354,-0.08810166275049144,-0.08732631628285561,-0.0880642747623753,-0.08764314356637887,-0.08839285127377186,-0.08500815011533272,-0.08568562613729001,-0.08363935006244438,-0.08442467201853851,-0.08245039316510029,-0.08328832565416189,-0.08015865594291383,-0.08161676047249791
row_28,-0.10625703303358172,-0.06468931554052745,-0.043007594240542096,-0.07571484188993129,-0.09806273219920159,-0.1458068664287336,-0.12756798219145876,-0.1319757955362671,-0.15215410599762647,-0.16593232533219354,-0.1550893445681667,-0.1573653489398813,-0.15668166868707334,-0.1581490801734428,-0.1578391146238397,-0.16001914254004526,-0.15223442148850236,-0.14909302156278526,-0.14439303590488098,-0.14287401994567178,-0.11899872081755222,-0.1190516758907023,-0.11681483666029324,-0.12082937025611237,-0.1159703072582822,-0.11671613525534193,-0.10664507548477162,-0.10738530656034977,-0.09435409079072862,-0.09253540143950552,-0.08739661404681671,-0.08624627443050759,-0.07995587458169254,-0.08041991685365785,-0.07779287349245725,-0.0840687183778267,-0.08314939573075417,-0.0841738276412348,-0.08360267083864692,-0.08690085312795333,-0.08355176408056561,-0.08427967337023899,-0.08208798899654396,-0.0828699312550833,-0.08083608956461524,-0.0816401365661876,-0.07753246955005455,-0.0788497188554921,-0.07740832446657993,-0.07887054378914628
row_29,-0.008677660677902089,-0.0621562296655369,-0.08527951533735045,-0.07049064109982713,-0.06131515254257193,-0.09624776770941852,-0.11314487232419873,-0.14300610718480936,-0.13315493171970644,-0.14021570489999752,-0.14285147997217576,-0.15758045341357846,-0.15776129387933086,-0.15615922057589834,-0.15550500091786307,-0.1567047948854075,-0.1518164768182952,-0.14714941166981532,-0.12255309954305432,-0.12045114440155266,-0.11738949568286958,-0.11645244726989495,-0.11211772085727428,-0.11186947633934101,-0.10178899366535192,-0.10595156813799642,-0.0933961249020687,-0.09357863961760328,-0.08867675663882263,-0.08928614723839726,-0.08131309036709336,-0.08042240912005241,-0.07745611384002982,-0.07721227731198332,-0.07616699201008886,-0.07674196902900257,-0.07609135363864547,-0.08255684004731412,-0.07874654758195199,-0.0798948197434331,-0.07705444563369128,-0.08131496597933535,-0.0792658477960734,-0.08004920253284428,-0.0751359306103816,-0.07633508595767949,-0.07452961690058671,-0.07600173115762829,-0.08465476542391101,-0.085852398998082
row_30,-0.050170113399509116,-0.046120474637863215,-0.04972761893321923,-0.06491338729288729,-0.09101633348701935,-0.09165947134516586,-0.08712655771737676,-0.10483918507939902,-0.10246005464533973,-0.13351677056288647,-0.13706642711410233,-0.14669013552845822,-0.15518438870140056,-0.1564585931108585,-0.1512876145939148,-0.1506379311781287,-0.12819171639169843,-0.1274061974866007,-0.12276577592479532,-0.11837662902502452,-0.11389356845779268,-0.11308320707332523,-0.10272534815430531,-0.10181562136629643,-0.08881713502228117,-0.08906842499141873,-0.0846680223542632,-0.08871999574718319,-0.07984729703513309,-0.08010191857237878,-0.07666918339886641,-0.0779348586920641,-0.07654150548452185,-0.07625279186851215,-0.07535139517313703,-0.07548059827600004,-0.07111523893404303,-0.07179145429944628,-0.06775814436212535,-0.07582498304533869,-0.07356281384773541,-0.07481865845866495,-0.06814228432018035,-0.07392872202020001,-0.07156753744671987,-0.07307046022613381,-0.0825660375460641,-0.08360164270334913,-0.08944062985495277,-0.08976507509454806
row_31,-0.03258589721459493,-0.023638734325420754,-0.05806379108843179,-0.08704476347854151,-0.08421416250390162,-0.08624671338051977,-0.09020830844405645,-0.0928954527353238,-0.09843457290624552,-0.1051012771461729,-0.1133465684478194,-0.14491537357875028,-0.14144432512298188,-0.1521821522393414,-0.12751866405843001,-0.1268001214263722,-0.1241195237563315,-0.12358658424410576,-0.11813452123043512,-0.11846119712900341,-0.10834204771955402,-0.1035677252652134,-0.08998659879145461,-0.08947458073854185,-0.08498365533871927,-0.08449015215782904,-0.07482540240810401,-0.07550221887418582,-0.07202985465273692,-0.07630546291770265,-0.0749738548280765,-0.07530502034359535,-0.07382504062314099,-0.0752731382077492,-0.07089627006094876,-0.07093905745829625,-0.06688303199964317,-0.06712770140547382,-0.06460216924371648,-0.06524217643199731,-0.056618878907351615,-0.06678971824608726,-0.06327136723755032,-0.06507658615169548,-0.07333143836735237,-0.08148624172441876,-0.08885965865214053,-0.08915407894813482,-0.0901311918552481,-0.09030079670057092
row_32,-0.05838707280555956,-0.07467579519967685,-0.07497096978971157,-0.060865833504449546,-0.06851619632447095,-0.08553776880758818,-0.09121569544395147,-0.092812908404831,-0.11060656403851077,-0.11095759381922593,-0.11086449247824241,-0.11233865478020524,-0.0891105746653206,-0.1198444341378681,-0.11763810134329697,-0.12537374680611335,-0.12021366550643767,-0.11938990665798269,-0.10981129362256205,-0.10795717830905555,-0.09673180060377426,-0.0952105256597579,-0.0908545755476966,-0.08541873518371637,-0.07447404712185168,-0.07460798356534225,-0.07093135809976756,-0.07136705283487635,-0.0695067785679224,-0.07062896070702102,-0.06878553601981469,-0.07340838153535081,-0.06905452881871624,-0.06944880268650189,-0.06518832893738008,-0.06682401121737744,-0.06417586043279841,-0.06432148705928356,-0.055892426953697436,-0.055946007018912586,-0.05009044573305889,-0.05116394150118629,-0.05693098040543247,-0.07185437100614975,-0.08026891523555511,-0.08068797052246665,-0.08119829669873103,-0.08993976048796626,-0.08728466913636639,-0.08752329735970343
row_33,-0.03947286514760391,-0.06123901773377865,-0.05811264209200811,-0.07259831593965084,-0.08915237285470294,-0.08817551006846644,-0.12337924353109558,-0.11896554086340183,-0.10620798457693029,-0.11075109001081723,-0.08525544753090963,-0.0869172806670136,-0.09218632988853201,-0.09461272344820046,-0.09344860345012147,-0.11253264155119819,-0.10178787291282959,-0.11068186103221245,-0.10076350990851338,-0.09904330230536895,-0.09518451453209752,-0.09240939203191535,-0.07945680887293143,-0.07948045132858256,-0.07544075428522659,-0.07047149042113905,-0.06820907994351466,-0.06881510820149309,-0.06608408162302176,-0.06743037809609143,-0.06245438778163259,-0.06401095758441593,-0.05907102486685109,-0.06485788458892343,-0.062028498862830475,-0.062399590740000524,-0.05401055859307449,-0.05597626628053961,-0.04981289103456575,-0.04990256738376139,-0.056154656789189475,-0.05592889072226473,-0.06823624988658754,-0.06844839752930532,-0.06908186455043029,-0.08086077041729935,-0.07780714486774193,-0.07815361381877618,-0.07574006073912237,-0.08511744838886048
row_34,-0.027557500344122063,-0.03719603222983006,-0.04823906190822247,-0.07260912708997375,-0.09476221125417286,-0.1168426203381256,-0.09681248330670256,-0.11455320781198562,-0.08614506850804124,-0.08333122680697748,-0.08673081332138005,-0.08850072367239029,-0.08881104014200593,-0.0916580604016072,-0.08287143907179226,-0.0828976217112916,-0.07049918615079148,-0.09080080565921919,-0.08714985091244763,-0.09685800811212383,-0.08060794091393009,-0.07934404056265099,-0.07522906938879131,-0.07544222130882863,-0.06724136191481118,-0.06778253831622749,-0.06468335676966279,-0.06526267848503144,-0.05996561512107114,-0.06092682850843414,-0.055455027754340164,-0.057264148617411526,-0.05410493964163553,-0.056021076750610896,-0.04586527883697277,-0.0535773301093119,-0.046662312501274034,-0.04739239095564791,-0.05395162763469913,-0.056439261991738904,-0.07038638339197062,-0.06930666624556092,-0.06991583652418208,-0.06891614329543862,-0.0650115734550803,-0.06518792201170023,-0.06123901475989338,-0.07538214835887769,-0.07291443427923955,-0.07333915580388092
row_35,-0.010623335845512736,-0.033648019317260955,-0.045830871257397515,-0.059388268147128484,-0.05874970801393915,-0.08892893019733195,-0.0693321435505867,-0.0765464610158023,-0.0728750289038695,-0.08531707126090345,-0.090421048698984,-0.09120948080440047,-0.08029676111281445,-0.08045048340135516,-0.07027156781720084,-0.07367849005702488,-0.07121072593783989,-0.06769266981902036,-0.04866510406611507,-0.06935552071983905,-0.06619192643564811,-0.0772294162261309,-0.06949046144785669,-0.06728524657056288,-0.06155120347081308,-0.06377722593924877,-0.058503203163005474,-0.05924283788431395,-0.05361158134178676,-0.0543547792002745,-0.0509190723533452,-0.052125737008906325,-0.0407995517080653,-0.04341240055890344,-0.03396868441354163,-0.037267975062025456,-0.040430983238841034,-0.053389710836109244,-0.06932638645295561,-0.06918018858156849,-0.06959523665736816,-0.07092804271662592,-0.06703553488789973,-0.06607033694104558,-0.062235240456464704,-0.061067572808185644,-0.056603862664652435,-0.05680342491952944,-0.05194591982783952,-0.07082204808421486
row_36,0.030590842591696588,0.0012090648216035432,0.010728563459009313,-0.032600244969700494,-0.03782986492394376,-0.04963875579359078,-0.05516757305256963,-0.07032237135293065,-0.08723875233571884,-0.08354002319544912,-0.07554641018353188,-0.08179711022220625,-0.07035506458617802,-0.06984283783366396,-0.07043055975696783,-0.06881999242502865,-0.04982003651622611,-0.05250700788840946,-0.04930124936434542,-0.045426733130153746,-0.037273121397841544,-0.05820350512850213,-0.052309381941839574,-0.06372197206305386,-0.05885547868508528,-0.056778692672090056,-0.05117085911800141,-0.052926662475933584,-0.04944147373880213,-0.050212257742380806,-0.0377497195377942,-0.03886175414304558,-0.02764038492923757,-0.030375197322453477,-0.03266865589404226,-0.036779343982829345,-0.05505265921132663,-0.05688761739426618,-0.05605741406158199,-0.0696548425246244,-0.06570205061738721,-0.06560151408311683,-0.061663165855704666,-0.06316336073060767,-0.05865443846612469,-0.057833783464327,-0.05305494503008627,-0.051722381411302976,-0.04489879469717094,-0.04519418802094224
row_37,0.01082729474348451,0.026761870158275095,0.004200513268986654,-0.015493549269302822,-0.01354005737488087,-0.050462697066638224,-0.07666168343332043,-0.08627313082165591,-0.07390874142481282,-0.07871548128356366,-0.06572570232368954,-0.06473493400204751,-0.0734473058699344,-0.07271853758080918,-0.05394010727143171,-0.050577948482554626,-0.047921879898348604,-0.04674410208620716,-0.039581979477127924,-0.04187017957750765,-0.03621624112496741,-0.03135332587095562,-0.024188452809436347,-0.04651061286305211,-0.039504189412783317,-0.053553246971866336,-0.05024970883724085,-0.04777942422483791,-0.03416250154309275,-0.036502582570447,-0.02399818717824928,-0.025925529873232406,-0.028467156559100672,-0.02984880160804557,-0.05258520136422337,-0.05312796327270407,-0.052423032584569276,-0.054181601848959024,-0.048388873225961436,-0.050385400565209834,-0.044393809633611045,-0.06186346521066294,-0.057282742569460414,-0.05700818986308126,-0.051970666239601684,-0.05379416815581163,-0.04667553362308319,-0.04606112109346221,-0.03642224894997725,-0.03548632924561502
row_38,0.010716859647426196,0.009251051026427377,0.012260584090682168,0.0036590525040794625,-0.03131063969789695,-0.032374214753948596,-0.025455506923043356,-0.05291164882655995,-0.050151179040255504,-0.06929884406523372,-0.07281585068600485,-0.07441432480019408,-0.05375085553353278,-0.05536749247853306,-0.04761191827224885,-0.05064001767309102,-0.041099141219247896,-0.040014756453720754,-0.034650074516896986,-0.03389541439601321,-0.030622874153193928,-0.029624593230688976,-0.021533891241381647,-0.014848272487628633,-0.011656239790846415,-0.035972671837432676,-0.01955312107267717,-0.03663689912728905,-0.02243430182678845,-0.020648423756520175,-0.021984648075671805,-0.026417849057695748,-0.052925632855370865,-0.05339352062602519,-0.05315936066170554,-0.05209358731211521,-0.04629666723849184,-0.04663592142815635,-0.040857185307095235,-0.04236511927352202,-0.03400119736447062,-0.03696510278691632,-0.0292351534399028,-0.05220353164369506,-0.04478444817091261,-0.04448463893280341,-0.034461276692901506,-0.03708382410857625,-0.025217890288070394,-0.024810071457864742
row_39,0.006157214534131889,0.02668068642716091,-0.005999474553324516,-0.024788021990103683,-0.013617095080526014,-0.021179954879971916,-0.01786292537534756,-0.029381808665197438,-0.04453334066280352,-0.05769163425766289,-0.040177099143424204,-0.0528394210570649,-0.04877632369096085,-0.046817871025336584,-0.03941959527977626,-0.038901190435227315,-0.034494313279704446,-0.03615437464919822,-0.03425528728865282,-0.0316942534916964,-0.024782171214542997,-0.023092378234669402,-0.020893213421359306,-0.018653823572660346,0.0054480152508639135,0.007748069155051232,0.027727715972011093,-0.002119047645520039,0.001971228011875086,-0.025911291121773882,-0.05777318996373017,-0.050596518035432504,-0.050129580866311405,-0.0525221429114804,-0.046786833286154204,-0.04747156966535095,-0.04279548768854969,-0.040891549655637294,-0.030826229539673792,-0.031570995005627316,-0.02433311022003469,-0.02650224798042093,-0.014839723774554548,-0.018006606108089573,-0.003348017547273721,-0.03456041219485985,-0.02204070747159754,-0.02201563657352703,-0.005194423691929233,-0.009113109444934066
row_40,-0.018145464389412818,-0.02047285690306814,-0.017826488658923532,0.0005617090645744054,0.03390953391383798,0.017615696488425356,-0.004339948804325949,-0.03408874376516416,-0.019119612794274113,-0.025719215508075023,-0.021557258466572166,-0.0353264074266667,-0.03143394245274817,-0.045889887285715435,-0.04378501920301797,-0.035641020445998005,-0.03363039467848909,-0.0326210072388425,-0.027968278815818502,-0.02837389828408884,-0.026367926525083414,-0.02275685341972907,0.001710800668209743,0.004321689080978658,0.02177809159100548,0.024282361602799295,0.02739528576385248,0.03286345153121602,-0.0038896270621123323,-0.027487952725734684,-0.02531838228344308,-0.05723439273369539,-0.050157127601055604,-0.04376714305469538,-0.03936805348268338,-0.042941158407776216,-0.029731638635603193,-0.03088870898364626,-0.024386909034641715,-0.023973581122242956,-0.011248327230481858,-0.01206962709454083,0.0027583673403067423,-1.2472826450310448e-05,0.017834983360312695,0.014335473828476945,0.03825652295333683,-0.004299832447619858,0.02123347920768979,0.020225809976208667
row_41,-0.004769952490315105,0.00815462310368512,0.03169516669259903,0.014111267131272507,-0.005790503057183274,0.012057568472530745,0.014649434093790409,0.010872423044367873,0.009757287130073008,-0.024372243333392375,-0.01255095607809981,-0.011673613571632272,-0.009866781141090714,-0.029034554085949023,-0.02732668371933894,-0.042800094712055675,-0.0378940149019589,-0.03157407120970288,-0.02678205607305878,-0.024914781978821878,0.00010903885023173798,-0.0018883184439190057,0.01731006226632576,0.01717551288957043,0.01786179791528482,0.023653866397004238,-0.01271973322781941,-0.00906632993575171,-0.008698472966403057,-0.0030306891386374796,0.002959892850835949,-0.018237426028730422,-0.014653854016597398,-0.04725559821361127,-0.03116009596536378,-0.02364785558215603,-0.017392307773680313,-0.02377772351120197,-0.009625750739285916,-0.010988983816002482,0.0036497751185136963,0.0034206925342711754,0.021897506890187355,0.021252170556859597,0.0460736971545284,0.04231381058743691,0.07200989237994344,0.06843849852831933,0.09860490967428984,0.05125435586077655
row_42,0.02940962481590214,0.029671210389917782,0.02161041796430067,0.022541870709545136,0.04273496067428463,0.017001295663370573,0.01998946487681655,0.013043396552288982,0.032141589299536685,0.02043524785332838,0.021410617455482697,-0.009982750701235527,-0.008420983168432133,-0.00971957621243412,-0.0036146279841715173,-0.022723865613949255,-0.01652928017268856,-0.032753149760273804,-0.0025837016239754727,-0.0019010308133531467,0.01913453538623477,0.020071050912295177,0.02241649777936159,0.01833559326389176,-0.008987879887806315,-0.016435575570456634,-0.016552080893888748,-0.012847470155546067,-0.008627707049880466,-0.003362691085443747,0.0003139205097490924,0.007334798978081508,0.023683239099742986,0.0011089217861776288,0.005537780477325786,-0.02484161418221749,-0.007948502158273456,-0.0017974383114979578,0.0133268177878052,0.005204333947589353,0.024004955517996307,0.022016731289344782,0.047571340258126954,0.04677545237883826,0.07563085266150692,0.0752001576590331,0.10340286368457227,0.10098873045745979,0.12470953113303118,0.12442810710160926
row_43,0.07525962361308614,0.018191142965295323,0.04303027066883746,0.033883131281033395,0.03542461016114027,0.033900915965047226,0.03467098497842995,0.03477010512433294,0.02542393985155504,0.028383112910726593,0.017288404442453338,0.009962274212497256,0.007420335324363002,-0.008926863434672208,-0.00289687862928837,0.002644789803246072,0.037714695224744146,0.014395825117306551,0.035500646204637755,0.01747226212475552,0.022107372700976773,0.020278421295881408,-0.005149121621472466,-0.004052483375949207,-0.0036378480078789154,-0.00881599604244368,-0.004536537410888157,-0.012496262211850984,-0.011513768902028642,-0.006342525034323898,0.01152877599938237,0.016104269185282995,0.019437967724866462,0.028285782930913963,0.042468320663521374,0.019188044869511405,0.027603303161400018,0.005805366249940776,0.023387527453539586,0.0324134949250961,0.059876075342449604,0.05025169663129171,0.07772463089746254,0.07575971812370497,0.10270143939151632,0.10336139558845882,0.12481306440989944,0.12554262463670057,0.14004265210179145,0.14076363819108856
row_44,0.08400995240628867,0.09922681022686741,0.10179590297722849,0.04816957341926172,0.04240078840117492,0.023106442879511725,0.012861213201238854,0.017885944679338923,0.0062372708523042416,0.02178758316105619,0.01924435035891687,0.009480069440336742,0.013583359846952456,0.011855797189959813,0.04560774122669229,0.029757786370743777,0.05305603910732534,0.061109030810810816,0.06892859699182238,0.04157734052036388,0.016191305393284474,-0.0027329223854840566,-0.002515026176113869,-0.004738910466805866,-0.0012011243393920982,0.0004893313975004848,-0.0003843231063735599,-0.005295553032787215,0.01101409101085258,0.0036107546784124086,0.0037719871046840523,0.013425465732301984,0.02803164273064814,0.033978297360194754,0.040581682843910206,0.05007317287350348,0.06699805925321527,0.03907885589807712,0.05919206826704368,0.0503379687094756,0.07419320853408959,0.08603519340878332,0.1098576767462427,0.10360774496647482,0.12216620100248064,0.12327625719984815,0.13593526869015227,0.13858978014930284,0.14198464180777137,0.14368874623907044
row_45,0.027765620874566355,0.07991225043265152,0.06894647217008666,0.08854905180916861,0.07106892999485322,0.028168879966329153,0.016907834624617837,-0.005082840409297481,-0.010692328108476356,-0.0016996039248441874,-0.009605786080780377,0.011835561900386312,0.04183666187193258,0.04522436101318056,0.06790518464656715,0.0687839100177817,0.07463412151585383,0.05823682434468364,0.03391811412116828,0.04520281726600136,0.04753326245479892,0.017387486220275278,0.020559286117457498,0.001253437570834363,0.0007522030756257781,-0.002482315519899531,0.013267188165009762,0.01654424868041134,0.012807600073449568,0.009950818211153315,0.02149923645253586,0.015200594281890634,0.03672765741228512,0.033680826585570506,0.05994201251589021,0.0637551066757745,0.08349120129608151,0.08633393964319287,0.10001942829540973,0.07538196302985996,0.08754956896705973,0.0954604901310622,0.10886861083805427,0.12621405238071326,0.1369768249985797,0.13405053993236443,0.13713992378104747,0.13907717705593636,0.14217789380445503,0.14570757654604916
row_46,0.016722388698290853,0.034912863350965294,0.024279139481889003,0.045883886744144835,0.03578476059005547,0.04643604515647032,0.03716176733531282,0.013949215992467298,0.0011169862950604695,-0.02137089603452851,0.006232138714835019,0.014965910551309112,0.03130649089302587,0.06266785789084729,0.0644049579756921,0.07401587182720064,0.04906518672784138,0.0506613902354077,0.054934560279056285,0.03724391980952809,0.04352500437253325,0.049263622453436254,0.04931799575039758,0.02032336866568757,0.03550055552002228,0.016711093287986575,0.003637486497692482,0.005092807521111627,0.014567874488792789,0.024187393613385164,0.045614873920886076,0.0430125290057896,0.06922107843477955,0.06256490673071957,0.08590492375606168,0.08312062173601023,0.09701044623052595,0.09749092779445766,0.1065343124175041,0.10947883056504452,0.11894092178089788,0.09887152762819233,0.10719625015098526,0.11871682043791795,0.11944446310658112,0.13915867493092765,0.1402199478973904,0.13978130588412074,0.15477162414107817,0.15362924188217542
row_47,0.010991930695706042,0.02455186006808613,0.006811585289788201,0.01451163265753395,0.005570350328593297,0.018679505269154968,0.01694013473791967,0.01907149325159909,0.06192709266625307,0.03511250325406872,0.05620819092851057,0.028990729469081454,0.023647327693740172,0.02842328735744796,0.04791862588117513,0.0505365129070538,0.05695140983439679,0.052302595636420535,0.059718125893304476,0.06185916173292218,0.06046771679971112,0.04330357514646428,0.059389126802338266,0.06617593700197,0.03481897211323081,0.01566229221547413,0.018172657542770494,0.011487055515038255,0.026565142142920443,0.03256707856063453,0.06135342589004999,0.07135857266763304,0.09744770186145073,0.0929734879240115,0.10637861966615102,0.0999907915062844,0.10827502498280828,0.10543660279313823,0.11582637019137612,0.1160189805963746,0.12242694791103698,0.12506940182965814,0.12650376901685031,0.10844744884626052,0.1081037802224655,0.1182948453864165,0.12990716054435125,0.15428000311291787,0.1517651671884931,0.15565986727509445
row_48,-0.003302291252395781,0.005047220031117415,0.020213944879685967,0.015196526312379152,0.012624834682896414,0.0023085208909205852,0.04303909405464593,0.04527462977404295,0.04355058653657894,0.06825072793422256,0.06530064733074557,0.05137337572447376,0.05511265782777841,0.029925352772264435,0.037702082395875844,0.05502473720134458,0.061561527781868804,0.06464550280357723,0.06613610139071405,0.06079567145286043,0.0745948872162183,0.076993640549789,0.04015585210446954,0.027672675195632674,0.025161759367871576,0.03212242417259851,0.041336029033083435,0.029212549270622244,0.05240568333357651,0.052067349424622864,0.08650270451444003,0.09150418232850367,0.10474663370791351,0.1103947985993563,0.11807905725065665,0.11419351902609652,0.12412342317059215,0.11874775973853839,0.12478502183036605,0.12187787820838415,0.12432245108573159,0.12479356456209842,0.12478225590246834,0.12681235205713978,0.13511006563932354,0.1193076239034577,0.1066473779998724,0.12000639796885237,0.11466447339074091,0.15139481360066787
